"session_id","user_id","cluster","avg_key_press_duration","flight_time","error_rate","typing_speed_chars_per_sec","mouse_avg_speed","mouse_acceleration","click_rate","scroll_speed","latitude","longitude","location_accuracy_m","login_hour","session_duration_min","time_since_last_login_min","num_active_apps","total_usage_min","foreground_switch_count","is_anomaly"
5273,439,"multitasker",0.134901111166153,0.101319109331464,1,4.00680775370725,30.0018764438864,-1.10862612373898,4,9.53269846108359,19.0654567948055,72.8663840050011,17.3047544426265,19,3.59517587951383,272.992122108908,5,15.9305408450334,5,1
5274,439,"multitasker",0.156827180707687,0.127060986209103,1,4.42522015625847,44.9656110631326,-0.361542327197622,5,29.9692753343281,19.0652053148846,72.8783940445722,6.1006800737232,16,12.9398325207186,53.7857550899784,5,15.9632926148438,6,1
5275,439,"multitasker",0.143874174613103,0.218058698476316,1,4.33284656464088,14.338224036299,0.22544639585034,0,14.0639767063261,19.0698734069138,72.8794001860329,3,13,10.6771917810924,91.6689610465888,5,34.6234263670211,4,1
5276,439,"multitasker",0.173836554719873,0.163430380758734,0,4.22387941539759,36.7461643616174,-0.0867820054799359,8,39.9501513219412,19.0582922890096,72.8635837021338,6.03956582490355,18,6.62475247648086,144.512602610149,4,15.5707438453033,10,1
5277,439,"multitasker",0.146613768100688,0.128184955328194,2,3.57195059147047,26.895327800463,1.06509134369103,7,22.4473385229096,19.0630260592415,72.8727248922676,3,8,3.60133328935826,166.64456847591,4,26.4605613927655,9,1
5278,439,"multitasker",0.178641626333838,0.122501274159739,2,3.95038068624751,47.0851421650156,0.43520905487864,4,40.524593531018,19.0688305707389,72.8672986691866,12.9850540957869,0,15.9662969064452,61.0278463739149,6,10.9175360441601,7,1
5279,439,"multitasker",0.135333454940563,0.066519543939401,2,3.52623739446482,37.7841151432964,-0.790286955094002,0,23.2073572976787,19.0782288176727,72.8707153036072,5.55024990811944,19,22.9768994361323,1.07403633591,7,29.1963244113325,2,1
5280,439,"multitasker",0.203127613284896,0.0981861531123187,2,3.84123031004277,31.7742830510298,0.345646943606141,8,16.6034897652848,19.070167098978,72.872929533879,17.3733484736624,13,6.06378132023011,39.3660323250158,2,1.46332615398119,5,1
5281,440,"office_fast",0.0866863387357501,0.0884388529634805,0,5.86353559185192,17.6601147033054,-0.516840905920869,1,10.0261393261302,40.7477234412071,-73.9777217134923,4.20128922990424,8,4.88624785962338,33.9033404245585,1,87.2732719934844,1,0
5282,440,"office_fast",0.163743198489293,0.0781354269920517,0,5.34763020919828,36.8394977860396,-1.1247720246501,1,25.6387735881817,40.7508104933116,-73.9816421424972,9.55951366051811,16,7.12298280090348,109.156015375605,5,13.5841809133583,2,1
5283,440,"office_fast",0.104822262609447,0.0744303789347535,1,5.0712835459924,22.5569684460666,-0.209117155569948,1,12.248867864652,40.7524976647058,-73.9778123428601,6.73234257847071,6,31.364410343795,55.6735452508534,6,38.6677950380788,2,1
5284,440,"office_fast",0.0920195805481591,0.0770589276259604,1,5.75044260139432,15.2498200776558,-0.665312179365918,5,8.7270856708246,40.7504412993809,-73.9805237585098,3,19,27.2533558545829,134.812397953243,4,27.7518814514186,3,0
5285,440,"office_fast",0.166835824092554,0.098211192968961,0,5.49886354902566,9.92456938949318,1.3639853412528,3,2.70298480368633,40.7485446852641,-73.9816914209956,7.48454531612706,20,7.27737338152764,222.292400315012,4,12.2426039236028,4,0
5286,440,"office_fast",0.180145443913086,0.155947973342989,0,5.21676648581145,22.9077263883409,0.00713205050695673,2,8.85235156713898,40.7508342287051,-73.9795518290255,8.10719891817177,19,44.3327293055628,154.313204166774,5,26.0747593510847,2,0
5287,440,"office_fast",0.13035467926578,0.169852281322038,0,5.54694779648625,12.3520102482991,-0.446234130513924,3,5.16340391171111,40.7473728989375,-73.98086279498,5.48850753810257,9,12.4214470884524,216.25474054297,1,3.93472619254618,2,0
5288,440,"office_fast",0.156407715239549,0.0908391461647198,0,5.62692101642395,46.3162526742831,0.397819225254467,1,12.6829770939693,40.751749137064,-73.9822299537591,31.4140853268986,10,9.79399279916294,156.654317343068,4,17.590463157834,2,1
5289,440,"office_fast",0.199376885863943,0.0682027441852437,0,5.54774322041498,25.1956925678744,-0.855931824532652,1,10.6048354698433,40.750297977406,-73.9787286922654,8.68074744897795,4,11.8375912849326,50.0401860948299,1,11.4684235664562,2,0
5290,440,"office_fast",0.127389004877777,0.107152761309834,0,5.20861303578865,19.3277389038703,-0.405656361419177,0,10.4154773200244,40.7501783133868,-73.9796720711566,3,21,19.6454468734455,99.6334860239693,4,6.98287458307514,0,0
5291,440,"office_fast",0.092586429759494,0.0817109488069249,1,5.48513783105655,23.4629671046356,-0.839781194325598,1,14.734770807024,40.7501684653855,-73.9802274363323,6.70293910428882,11,29.5944443647285,172.923510114491,3,42.85158624415,1,0
5292,440,"office_fast",0.204665715426612,0.0556401538040977,2,4.10561386904759,13.6152700918202,-0.509636702962772,1,9.22592123423206,40.7512173384265,-73.9815476144683,23.9826126197789,15,41.8270263735706,85.9698293952838,4,26.9834940655981,2,0
5293,441,"slow_typist",0.27946152838893,0.411683034129842,3,2.15338334023207,11.596670630082,0.103506262331062,0,5.53559501256907,51.5002426546047,-0.120326344909918,10.5174674462051,10,5.19789298335921,44.7379005061546,1,72.1594032914397,1,0
5294,441,"slow_typist",0.460189892488281,0.317282436637432,7,0.736982588815522,24.1176402917683,0.379298106018938,0,10.6672345423259,51.4994688332297,-0.12162354125838,3,9,15.0900109238952,154.122379900092,3,35.7875573809765,0,1
5295,441,"slow_typist",0.331490521075725,0.284969701233886,1,1.66342644567451,3.36670827131685,-0.336429450172524,2,2.12387126604885,51.5005268349179,-0.121417038234281,27.2569674054596,6,1.08998447281411,74.1899115464519,1,65.3528063469091,3,0
5296,441,"slow_typist",0.223296657083971,0.312902169143349,4,1.31263625776526,6.7580941556474,-1.6194126679434,0,3.75514609787399,51.5008547651331,-0.121385983730947,7.82966005573881,17,3.04781862952776,21.7658424396278,2,11.7116367643081,1,0
5297,441,"slow_typist",0.355342052004153,0.182956590891905,6,1.10343547018254,9.02278017207644,1.05168953409892,0,3.99771621150456,51.501684651076,-0.118337300924826,3,15,14.7709531411829,41.1173591646922,4,13.33059540377,0,1
5298,441,"slow_typist",0.239692760140413,0.204949515318242,3,1.48852349728269,11.9489404156229,1.75994522272164,1,9.53520025418471,51.4998063323496,-0.118551264338678,19.5222863174024,14,19.5870696626668,171.258897695411,0,32.5989088319763,0,0
5299,441,"slow_typist",0.145463090070812,0.226446625959702,0,3.15501234926929,6.54676617078588,-0.10118514061553,1,4.73495595248491,51.4991923887005,-0.118769564612659,7.39288281607342,16,6.09767881894259,18.3600481753413,2,25.0861175923064,0,0
5300,441,"slow_typist",0.277572604479205,0.351150223449522,2,2.66420758471141,13.0695222825449,-0.292433951377407,0,5.87621565612983,51.5004543399754,-0.123106198120301,3,10,5.85957939296915,129.090331420836,1,39.5024324131381,0,0
5301,441,"slow_typist",0.741147863485905,0.344602433136832,3,1.242593501402,19.1544754586455,0.929784443934479,1,7.13651436156287,51.5015463201897,-0.124347668826863,9.2831016993008,10,17.5336747192469,215.817134249968,2,45.4028623228564,0,1
5302,441,"slow_typist",0.229628385012501,0.244577029811749,3,2.0177682221259,13.283582701999,1.35301664040228,2,6.18671707905954,51.501344832168,-0.12095409073409,8.5740735470773,8,17.3281428917935,65.0547876034674,4,50.5284095627796,2,1
5303,441,"slow_typist",0.480901254413806,0.196264455931365,0,2.03834062856249,9.87266300711861,-0.0448017402792468,1,6.86789177365932,51.5014741411676,-0.121124392065843,3,10,41.5586862124269,24.1017427006692,0,41.9937251447984,0,0
5304,441,"slow_typist",0.253166071842139,0.20263598043525,3,2.51307996167582,5.6630663129537,0.583622860758998,3,3.11464751277265,51.4980731307559,-0.118484685493303,9.25850634421122,18,19.9989794777093,45.4640567335874,2,2.85971558820805,2,0
5305,442,"multitasker",0.199887635746697,0.204106855182292,0,3.72440483084837,76.45302021342,-0.088708731866931,6,29.1343469342405,19.0632814518201,72.858660870061,12.198426182893,20,9.90950716920303,87.8184213572793,5,41.6286464042236,10,1
5306,442,"multitasker",0.133673913875144,0.0625264171400989,2,4.26777504329046,25.0251351418295,1.40475959612623,3,20.1310814341469,19.0668174125165,72.876676675544,16.6056436664405,8,12.0366838905906,437.164524173569,5,35.4435669503136,5,1
5307,442,"multitasker",0.262084787212934,0.183528354381808,2,3.208642578086,33.8235442608213,-0.154632941908419,6,16.3676249100542,19.0728477343342,72.8680984438785,11.8397366996379,11,3.14530847140402,47.345045010863,1,37.9627458938857,4,1
5308,442,"multitasker",0.205798581137913,0.150200092556013,2,3.92714747589366,16.7774726613785,0.707339760260002,6,9.8999865888121,19.0643197224455,72.8701101706444,21.5772600273106,22,4.48393636940637,81.0136506364303,5,35.7011140446519,7,1
5309,442,"multitasker",0.171366786941286,0.111125439098635,0,4.07122135857984,26.2125775760235,0.374464053265904,10,21.07321641234,19.066869640822,72.8657285975701,11.6030685468549,16,20.3403416796578,183.333038190605,4,17.897905743516,10,1
5310,442,"multitasker",0.138898451402432,0.127972016486544,2,3.98060873973781,60.0866978045191,0.318750347264088,3,16.9849990998157,19.0758549926411,72.8666438344518,3.42117381747812,21,4.63524370836915,36.3505105099306,4,39.2512991713501,5,1
5311,442,"multitasker",0.164580484316099,0.130223543272748,3,3.90018831628002,30.9018889775242,0.919986321054229,5,17.3517592491629,19.0804829579694,72.8734548417713,3,14,10.5408510436923,73.5731345038633,1,20.391368826009,2,1
5312,442,"multitasker",0.164894744816138,0.172120300888771,2,3.4135488325597,60.0292508879282,-0.0983725465206688,4,19.0677207621894,19.0765990167829,72.8717704373006,5.65518158022314,2,11.75871930759,166.999173137882,10,40.1577793108118,9,1
5313,442,"multitasker",0.15638002775852,0.131316451556905,2,3.22185132891623,30.9071309862584,0.291060945504308,3,16.1061629933054,19.0782645957701,72.861595031838,5.4876015894115,14,20.3999853813709,40.6473355402402,7,16.9146745967713,3,1
5314,442,"multitasker",0.124153399929834,0.203045410212782,2,4.24467953562469,60.2901347029317,-0.902441470533253,4,19.6304137606744,19.0747614594866,72.8653041720695,14.0709703593495,18,2.20066535152886,132.466269145226,4,31.1225954990554,9,1
5315,442,"multitasker",0.10393284734108,0.21024809178927,2,4.40130803795356,36.7883907156102,0.789764632872498,5,19.2006360363994,19.0740549596994,72.8728527952869,25.113306584439,18,21.939551127496,90.0650561303114,4,46.0665215490382,2,1
5316,442,"multitasker",0.114528319921069,0.205768738616317,3,3.86325296563269,67.2134712278194,1.07737571117443,2,18.073566994275,19.0716649549052,72.8694256660501,4.1041501890868,4,16.595074230404,105.791831854621,7,41.4168695951421,3,1
5317,443,"slow_typist",0.23023021666924,0.194922852458663,3,2.57430338740193,5.19603197904145,0.562104459530688,1,4.56127386205106,51.4998120600614,-0.12152409726717,51.3260196306207,3,32.8427886726643,206.738359738928,1,21.8054292162225,1,0
5318,443,"slow_typist",0.467269300882352,0.290725525458068,2,2.35814185723918,13.3740554949031,0.950688061836463,2,6.25011361464544,51.4991462805575,-0.12405363111974,3,7,0.0894413240791796,69.7320398208469,1,35.3608211584437,1,0
5319,443,"slow_typist",0.213935939902791,0.507751498864669,10,0.410432620821449,17.9084242834118,0.662443462259287,0,2.8933320502113,50.9039765583795,0.376292745301923,7.7004811133063,9,7.17777966013769,62.3757743572282,2,35.8767812968224,0,1
5320,443,"slow_typist",0.322006663136352,0.271249604669521,3,2.13353569535629,13.9637658445173,-1.53847596427888,1,4.73285862093333,51.5031562067663,-0.122135192890515,5.33602853771299,12,7.39965907601968,90.3396414459684,0,39.3790070877678,1,0
5321,443,"slow_typist",0.66765290317245,0.0945588788401749,2,2.0010201854865,10.3011226616648,-0.757447320943673,0,7.00978225546474,51.4965877677096,-0.119294590172476,3,10,2.39558399099015,80.5146599899649,1,19.4862698160256,0,1
5322,443,"slow_typist",0.387878469400895,0.138216343080574,0,3.15069294097556,11.2104307185776,-0.099548598269179,2,4.33152416835428,51.4989926120768,-0.118698963918963,6.02174871601164,15,7.42306715625782,101.734477462198,4,32.0153852121577,2,0
5323,443,"slow_typist",0.286570667729888,0.385194486590346,3,2.10403139125584,9.84762834011167,0.299072577201954,1,6.45432693650443,51.5004715641198,-0.121702794380564,24.6679982344124,8,7.38048183157439,295.386547036063,2,13.9574083426976,1,1
5324,443,"slow_typist",0.332950019191687,0.701540225258202,3,1.84199599520821,7.10202126756936,1.06690355791356,1,5.52683755376558,51.4985503014129,-0.121249645893188,15.2423502123895,14,56.4870490700192,41.0615065346448,3,10.7517531194606,0,0
5325,443,"slow_typist",0.163042207645282,0.30185993081258,0,3.31952254500499,28.4130436659933,-0.323405955780748,2,14.8998214115891,51.5001201029265,-0.12232645003731,6.23237713705748,1,17.8373973921351,136.198509267774,2,17.5795758660257,1,1
5326,443,"slow_typist",0.257743781290664,0.240515397796572,3,1.85381345057324,23.626138580505,-1.21495062776678,1,9.32385010443457,51.4987987707871,-0.121232359595806,16.4113267502728,21,19.368832576555,204.125578465906,1,4.208650942945,0,1
5327,443,"slow_typist",0.217191504669457,0.410563729873653,6,1.18089377302266,12.5246520971882,1.31897863873755,2,7.34227715267277,51.4995991576049,-0.12371689390223,3,12,14.5388592112142,24.9145542482149,1,45.4084756522525,0,1
5328,443,"slow_typist",0.483840108006345,0.137967284335938,2,2.24042467031273,11.1571620273187,0.0279655522564738,2,6.33696737782161,51.498381769976,-0.121524502695283,5.59138330165297,15,8.48262949666906,53.5812755105717,3,10.15627490045,2,1
5329,444,"mobile_worker",0.282181834629669,0.122437122182938,3,3.00652509533987,92.4161758204986,-0.251038194199529,4,20.888860868785,28.6052068479553,77.2302744384673,38.3395475686944,15,30.6781510476538,292.635660658984,6,38.1472202449794,4,1
5330,444,"mobile_worker",0.292764329153064,0.166929371958272,0,4.1326007079798,54.9988676766096,-0.241760368173042,5,16.5744579532528,28.6035482716793,77.2015577539449,12.1212435509534,17,14.3309625327088,10.5353809516917,2,38.2274427972838,4,1
5331,444,"mobile_worker",0.289374662518554,0.252800329144387,3,2.21037817932486,65.630359704682,-0.825220016728677,0,25.2309827649547,28.6077943780625,77.2153429208421,23.3482739130471,18,7.0801519407785,132.017102694216,4,8.96162805647011,2,1
5332,444,"mobile_worker",0.219595227703908,0.266340910852874,1,3.85166648923136,79.6838305324613,-1.01841954512775,5,35.6583302038318,28.6166221542587,77.1896412424498,14.1060769694473,9,11.4981876007538,46.5592662899463,1,21.8792424017739,3,1
5333,444,"mobile_worker",0.193051670434229,0.0992011103491979,0,4.28777222246873,42.6228321519497,-1.18924664914378,0,7.24986720693341,28.6233606511316,77.2164603261458,9.90454803178918,16,9.84354509476146,18.0225504899355,3,28.6335661104975,1,1
5334,444,"mobile_worker",0.286091762506878,0.344156098833582,1,3.60254689333969,40.1789357325871,-0.985014021238769,0,12.050033003303,28.6034061954313,77.2148351435574,3,11,3.08826272965237,234.396064384359,2,30.6300486602943,2,1
5335,444,"mobile_worker",0.139625974984587,0.231798733491113,2,4.02772034159672,64.7645993113936,-2.0125464552425,5,22.4134015124281,28.6220554491366,77.2261582148635,5.08889731951058,3,13.5426439014384,73.9643992892475,4,71.6307970513525,3,1
5336,444,"mobile_worker",0.305806854307672,0.194021713889858,2,3.07783312093651,106.778366236131,1.03701247816267,4,46.0709081010566,28.6061903688688,77.1932921747823,3.70513695757836,16,38.5538422747273,28.7479708894583,2,29.9611952529445,3,1
5337,444,"mobile_worker",0.193047979644731,0.380344921740268,1,3.05906356989586,40.8699542441651,-1.41379193765705,3,8.87158479088258,28.6017576284013,77.210414828451,3.32957979757339,3,2.65367228152932,28.2325348629962,7,50.0532283316696,7,1
5338,444,"mobile_worker",0.135867467302307,0.177235584770316,0,4.47605062221889,99.545836519932,0.0774078075084326,2,17.4850612392018,28.6224874887303,77.2146801862623,11.5241984460027,21,16.7493264669924,44.5293648027095,3,14.3907033954588,3,1
5339,444,"mobile_worker",0.221249631609679,0.206915451435322,2,3.34409896357398,70.1278370870503,0.968601444696808,3,6.07897914185592,28.6239984893763,77.2304053403449,15.406064017767,11,44.55208049882,44.6560626772003,6,25.439726374224,5,1
5340,444,"mobile_worker",0.133219175314889,0.254200794374587,0,4.1982355280584,51.3971992007045,0.389706258254913,3,10.1109103463426,28.6202462440499,77.225251770065,10.9314160137893,7,14.7144641715565,54.36478177099,2,43.0142497199937,5,1
5341,445,"multitasker",0.267475784268713,0.159378137139525,1,3.71718135832789,86.486578587045,-0.86493309352317,5,38.1617494546067,19.0699243138907,72.8690575550482,6.51054135989398,10,12.3608738478248,72.0226373264051,5,12.5991488196518,7,1
5342,445,"multitasker",0.247996548238816,0.0872783692571342,2,3.20736897577794,54.874804941301,1.78357036990819,2,23.4091774657958,19.0609412068813,72.869785418614,34.7773274960568,16,1.17265468147557,95.175108890815,2,13.0577734133694,2,1
5343,445,"multitasker",0.159897053567905,0.152001260858084,3,2.89970358762448,66.1024949384271,0.70112011636186,2,33.9613538418384,19.0696539018767,72.8805598207888,3.47827303120308,3,11.7858244764633,121.114376958269,4,46.7972265198781,3,1
5344,445,"multitasker",0.21157811884451,0.107862654927864,1,2.97681202290847,38.5243325529598,-0.348578768835382,6,26.0105190905238,19.0737249588868,72.8621979044854,3,18,9.51669559581796,127.239617625459,5,18.8136486360116,7,1
5345,445,"multitasker",0.16508112435673,0.259842933852195,0,4.60307079577386,33.1382084584438,0.378772997897381,3,20.9313950378305,19.0568528576639,72.8830497031907,7.84730412955296,19,10.7465755346794,66.3113076292098,3,61.7252212284416,9,1
5346,445,"multitasker",0.136434881297032,0.132939232876932,3,3.83382200330907,19.5089395075819,0.749260768986484,11,18.9486668932729,19.0772684672754,72.8671491700906,3,7,8.2730758784944,147.031398503298,6,5.64232326067697,16,1
5347,445,"multitasker",0.136347630091685,0.087110778030936,1,5.05241206339986,14.7821153794385,0.789066414676434,9,12.939758458783,19.0626628021786,72.8708211418734,8.19468413657246,13,13.9456702490295,112.410252619521,2,34.7513789536169,6,0
5348,445,"multitasker",0.136081432139575,0.0729301621466455,0,4.60508799313142,69.3900621840141,0.636464922609382,7,24.364090478891,19.0697278842041,72.8720169228144,20.9025454977069,17,10.3865708613883,61.5953764608454,5,4.09936998708648,6,1
5349,445,"multitasker",0.123219567371157,0.346808476115382,0,5.5580501397504,12.9696022792973,0.238316778489757,5,10.1622161701953,19.0789825274221,72.869329281816,3,22,6.07210463252272,126.063263699272,7,26.2300997059507,10,0
5350,445,"multitasker",0.145544905414449,0.121609739900345,4,3.51851602914157,75.6421000093543,0.0296333910809215,7,18.5519628889646,19.0677198026994,72.8659445311459,6.50766731239855,3,33.9273366870885,213.837898718908,8,33.351345817233,9,1
5351,445,"multitasker",0.189193229515541,0.159109977840993,3,3.45768719555217,83.1701896489888,-0.120132569073539,4,18.8265833878724,19.0758962047036,72.8681607847793,44.3421066412138,17,32.3911390784517,10.954627167257,11,22.0940918092315,7,1
5352,445,"multitasker",0.302344194077612,0.0846748542619255,2,3.56900119141979,40.9936110709036,0.350091706397019,0,19.0605831865923,19.0672354038847,72.858098168216,3,8,2.877032818765,37.3037710907818,2,6.20758297779347,3,1
5353,446,"mobile_worker",0.496119549616483,0.179839910059178,2,2.97008388387877,52.0067630879859,0.0210593140806337,3,13.5915912921701,28.6067091614458,77.2241504045602,18.474276921803,11,5.5516266473293,96.6360862936027,2,8.63166685749459,2,1
5354,446,"mobile_worker",0.236159986340298,0.229102040434081,2,3.39408588104338,45.4755476512173,-0.835398450757517,2,12.3122189372973,28.614373748481,77.1928971443493,9.70866665202093,17,7.04303601970534,282.772180460911,2,53.8290309464716,4,1
5355,446,"mobile_worker",0.160502102636556,0.187077569578136,3,3.13004513620514,12.2526165530618,0.407845750573688,5,17.5792197769117,28.6122642184201,77.2072691435678,3,18,1.35981987818407,143.154262815345,5,42.0346133281679,8,1
5356,446,"mobile_worker",0.352346889565403,0.131169863883075,4,1.87881261749616,82.3422006864997,-1.14648747864274,1,19.6775149105142,28.6082153443814,77.2226348302621,40.2300771118558,10,10.1051857756525,51.691326695776,5,24.5823442793398,7,1
5357,446,"mobile_worker",0.136393641312916,0.238706666317991,0,3.47245384645309,45.7574425623176,1.07340880421792,1,14.8899205541412,28.5970396965086,77.2206741956816,5.43159686028957,15,1.68536281981975,95.8081513865625,1,27.1626706799497,1,1
5358,446,"mobile_worker",0.302587344721579,0.176879956044072,1,2.95718874773461,68.8001507605014,0.715210635328509,5,18.5638786155694,28.6327823080647,77.2017843970393,3,7,7.67061112629676,149.691873307204,1,19.4480123104841,3,1
5359,446,"mobile_worker",0.221457820835098,0.257640433541547,4,2.68804430078881,103.802223344047,0.65227228493619,8,11.6909554844027,28.5987963546442,77.2043183769795,11.2787903841109,18,27.692831471571,26.7829464697126,2,9.11172633541057,6,1
5360,446,"mobile_worker",0.55931908841547,0.126302765174726,1,2.46369540500116,42.1759700907146,1.44355862947417,2,39.4085976036642,28.6117420980485,77.213630649162,18.7622196402097,12,5.30002779785006,52.9279377258125,3,24.0626570673438,3,1
5361,446,"mobile_worker",0.15656278417921,0.354470835578548,0,4.63939637752907,35.9221159227818,0.315260115665672,2,27.3588218656364,28.6210200542232,77.2188311540662,28.2697706094326,14,0.916515081264517,22.0117810450627,7,5.33889318847926,5,1
5362,446,"mobile_worker",0.137564488528577,0.0973325056730604,2,3.0883618295789,56.4087758677522,-0.179817668311336,4,22.3540539376323,28.6119231125415,77.2076422914043,23.774207576642,1,35.9193506149911,145.852208833851,9,11.9007313680405,7,1
5363,446,"mobile_worker",0.216342297349904,0.191340173405378,0,3.50305871238019,71.1260767953823,0.84239369496542,4,22.6995315019907,28.6192255625805,77.2265669373286,3,14,23.9912205641619,121.318984828742,4,13.0324211639958,5,1
5364,446,"mobile_worker",0.200530439495017,0.197394956821018,0,3.77876169027142,64.074229930158,-0.30804087003427,6,18.945901726135,28.6101691107759,77.2263024426867,19.1016860844723,14,14.3368338470164,79.4372284867248,4,44.0141340090372,6,1
5365,447,"office_fast",0.114795674008475,0.0789425234382899,1,4.46331468776616,12.5579279457767,-0.488544175895083,1,8.24875499673606,40.7495254831023,-73.9775135515408,3,13,24.0672738568205,247.008331458335,1,15.3981544017767,0,0
5366,447,"office_fast",0.135451250022576,0.0933183791081011,0,4.78029522774422,27.6163645557216,0.516083122423627,2,6.20587098911748,40.7496368287259,-73.9790883923278,6.84043299872428,19,15.8495715753856,15.6955797155601,3,3.73813857247582,2,0
5367,447,"office_fast",0.109753809382082,0.101644008723726,0,5.41971801965898,12.1140603203034,-0.172880522281495,2,9.372103982517,40.748520032731,-73.9825243700482,6.48614990990609,8,25.3090392938111,89.0312026591811,3,23.5173595382025,2,0
5368,447,"office_fast",0.10813414229994,0.0867941035958553,0,6.41692644515595,17.6493397246127,0.0994304731615926,2,6.45867080301131,40.7471434101212,-73.9811485333435,4.81522460002452,6,42.3860627554593,107.508429734922,3,37.7014893161913,1,0
5369,447,"office_fast",0.163793607505844,0.0781450143541557,0,5.40741424709146,22.7429581027929,0.326677492456916,2,6.79118250468097,40.7495418123908,-73.9766518383947,3,9,8.10533020496283,14.8551193279858,1,50.3626313613649,3,0
5370,447,"office_fast",0.126371575116741,0.11505496914205,1,5.03234792122404,22.6642046651355,0.284169008191886,3,9.97202879308725,40.7504256422744,-73.9829388191699,10.6384577039154,7,5.79195322028172,91.8391581111111,2,14.2762679477551,2,0
5371,447,"office_fast",0.176558736601451,0.196785150604951,1,4.78430141532813,21.0193385583971,0.945346829441119,0,6.14016840096714,40.7525185528717,-73.9843725466234,3,20,11.874006177941,32.7109392406412,4,48.3368718084062,1,1
5372,447,"office_fast",0.112103884569001,0.0713938324780508,0,5.48139925674021,13.7835274936844,-1.02113866846315,1,6.923259712897,40.7511591404372,-73.9788962777308,3,4,8.45575046841209,21.7181332929268,2,12.8112626730543,2,0
5373,447,"office_fast",0.114535400627923,0.122119409053172,2,5.00110145508119,34.2082258538472,0.698464944575888,2,12.6738464597412,40.7474003654442,-73.9802989167082,4.89490515324074,11,33.5750349878104,69.7837161478966,5,11.0063113617253,3,1
5374,447,"office_fast",0.16431300986468,0.0739576499554949,0,5.16413453412502,17.628816476172,-0.375008170181121,3,12.2960799902476,40.7505868785473,-73.9786092329871,6.04222927242517,11,11.5430373397581,24.6191340872742,3,51.3680527009083,3,0
5375,447,"office_fast",0.120110851989614,0.162735726369005,1,5.53316272624157,17.1896856621576,0.678203176511175,1,7.66845572001977,40.7521928769803,-73.9797126156129,24.1949079731915,5,5.35039039284028,140.320036216259,0,3.94805762671516,1,0
5376,447,"office_fast",0.096165999201476,0.126226443306159,1,5.77332454748311,19.1624966695681,0.333662172334471,1,10.0581414266694,40.7513749075155,-73.9791244941287,3,15,8.59381234387895,77.725813968746,3,22.5043333414768,2,0
5377,448,"office_fast",0.146164206339749,0.0871892928048016,0,6.10987980765965,38.5372610176994,0.542764070936296,0,15.3093332314778,40.7509935523344,-73.976574942277,9.12548527437148,19,8.27803746895672,399.128810864353,1,19.4302453752129,1,1
5378,448,"office_fast",0.217388604095254,0.0938525981366514,0,5.66783239688743,28.0715155696154,-0.183816651987322,1,7.80126656719114,40.7518229041811,-73.9804851891682,3,10,7.15255915857333,132.865166698628,3,8.9586370577815,3,0
5379,448,"office_fast",0.137648826706879,0.0522332635624284,2,4.87436584060656,21.5669310338417,0.639337210859653,0,12.412113159974,40.7475492708334,-73.982648168017,3,10,17.8489446168356,5.28342117814046,3,14.1293122165129,1,0
5380,448,"office_fast",0.101251761380038,0.102084652294431,0,6.08177787118423,30.1416503752199,-0.529556825787462,1,12.3926466896936,40.7464964808176,-73.9783687799933,3,2,12.3199264585647,309.772690246314,0,14.0786908994042,0,0
5381,448,"office_fast",0.209773802302593,0.0847294970180025,1,4.31732540376152,13.643004989398,0.454527470816084,1,6.78646350555239,40.7514035398575,-73.9822156900337,14.948908369148,9,0.962714682683214,73.9091648583445,2,28.6697002854957,2,0
5382,448,"office_fast",0.206791468561537,0.0931860504679621,1,4.85354281126456,17.3071345426493,-0.173464453451766,2,13.5787761213255,40.7525252843006,-73.9796427984908,5.4468493629247,8,33.196083418129,160.029843760596,6,26.229441455094,3,0
5383,448,"office_fast",0.116334546278864,0.105960027668746,0,5.42872232281229,25.8840957393043,0.462747034417823,4,9.17608197722057,40.7530093819919,-73.9793305145115,26.0510453755472,8,17.6704048428463,38.8884119984591,0,9.84626437450181,2,1
5384,448,"office_fast",0.193272347559447,0.051994841703063,0,5.33089975471936,19.7193411119163,0.381970620983665,0,7.63132327673511,40.7499983372095,-73.9822380353164,45.1782925774284,8,22.3749337552873,53.4963047530269,3,49.9836983765621,1,0
5385,448,"office_fast",0.137238987057796,0.0668537329134867,0,5.85648777345195,16.254427614679,0.444068977837023,2,13.3454227326801,40.7442619536576,-73.9807001356258,10.4104192271353,15,39.169172660772,130.585197148842,5,9.07990153657514,3,0
5386,448,"office_fast",0.112754497309189,0.0642133608742272,1,4.73167429652895,17.7333589720332,0.286089961638312,1,9.48489341572447,40.7490146886268,-73.978611265133,4.22149882651865,17,13.6364091862821,34.3082085456743,1,3.26766719409387,0,1
5387,448,"office_fast",0.146087226539582,0.146784727963107,0,5.33378911690813,15.1971531297954,0.92500597120163,3,7.16527495310777,40.7523697207925,-73.9803992436307,17.1430606238228,8,11.4842003608163,66.1995088312883,3,7.27957489057428,3,0
5388,448,"office_fast",0.136774480359626,0.107334907112207,1,5.84257761454775,35.0520653735832,0.321219869913483,2,16.0342273566526,40.7512399399473,-73.9808645555042,3.92835479923968,13,7.43763884959461,166.263789616207,2,14.1520491491728,2,1
5389,449,"mobile_worker",0.428375090639588,0.146627997279814,4,2.36734961827032,65.6467110309839,-0.0923462752671561,3,43.4833007264201,28.6125038301541,77.1912401125183,8.53144469923086,9,5.27122901656018,65.936304119885,3,9.6846350063755,3,1
